,Tipo,Valor
1068,Postest,51.670877627878156
1069,Postest,51.670877627878156
1070,Postest,51.670877627878156
1071,Postest,51.670877627878156
1072,Postest,71.87395719120941
1073,Postest,0
1074,Postest,48.329122372121844
1075,Postest,79.79692043666874
1076,Postest,51.670877627878156
1077,Postest,51.670877627878156
1078,Postest,79.79692043666874
1079,Postest,51.670877627878156
1080,Postest,0
1081,Postest,71.87395719120941
1082,Postest,51.670877627878156
1083,Postest,71.87395719120941
1084,Postest,71.87395719120941
1085,Postest,28.126042808790576
1086,Postest,71.87395719120941
1087,Postest,71.87395719120941
1088,Postest,100
1089,Postest,79.79692043666874
1090,Postest,100
1091,Postest,20.203079563331265
1092,Postest,20.203079563331265
1093,Postest,79.79692043666874
1094,Postest,20.203079563331265
1095,Postest,51.670877627878156
1096,Postest,51.670877627878156
1097,Postest,48.329122372121844
1098,Postest,100
1099,Postest,28.126042808790576
1100,Postest,20.203079563331265
1101,Postest,20.203079563331265
1102,Postest,71.87395719120941
1103,Postest,71.87395719120941
1104,Postest,51.670877627878156
1105,Postest,0
1106,Postest,51.670877627878156
1107,Postest,71.87395719120941
1108,Postest,51.670877627878156
1109,Postest,51.670877627878156
1110,Postest,0
1111,Postest,28.126042808790576
1112,Postest,71.87395719120941
1113,Postest,51.670877627878156
1114,Postest,51.670877627878156
1115,Postest,79.79692043666874
1116,Postest,51.670877627878156
1117,Postest,100
1118,Postest,71.87395719120941
1119,Postest,71.87395719120941
1120,Postest,0
1121,Postest,79.79692043666874
1122,Postest,51.670877627878156
1123,Postest,20.203079563331265
1124,Postest,71.87395719120941
1125,Postest,28.126042808790576
1126,Postest,51.670877627878156
1127,Postest,51.670877627878156
1128,Postest,100
1129,Postest,51.670877627878156
1130,Postest,51.670877627878156
1131,Postest,51.670877627878156
1132,Postest,100
1133,Postest,51.670877627878156
1134,Postest,51.670877627878156
1135,Postest,100
1136,Postest,51.670877627878156
1137,Postest,51.670877627878156
1138,Postest,79.79692043666874
1139,Postest,0
1140,Postest,100
1141,Postest,28.126042808790576
1142,Postest,71.87395719120941
1143,Postest,51.670877627878156
1144,Postest,20.203079563331265
1145,Postest,79.79692043666874
1146,Postest,71.87395719120941
1147,Postest,51.670877627878156
1148,Postest,71.87395719120941
1149,Postest,100
1150,Postest,51.670877627878156
1151,Postest,51.670877627878156
1152,Postest,0
1153,Postest,48.329122372121844
1154,Postest,79.79692043666874
1155,Postest,0
1156,Postest,100
1157,Postest,100
1158,Postest,79.79692043666874
1159,Postest,20.203079563331265
1160,Postest,20.203079563331265
1161,Postest,0
1162,Postest,79.79692043666874
1163,Postest,51.670877627878156
1164,Postest,20.203079563331265
1165,Postest,51.670877627878156
1166,Postest,71.87395719120941
1167,Postest,51.670877627878156
1168,Postest,71.87395719120941
1169,Postest,0
1170,Postest,79.79692043666874
1171,Postest,71.87395719120941
1172,Postest,71.87395719120941
1173,Postest,100
1174,Postest,51.670877627878156
1175,Postest,51.670877627878156
1176,Postest,51.670877627878156
1177,Postest,51.670877627878156
1178,Postest,51.670877627878156
1179,Postest,51.670877627878156
1180,Postest,100
1181,Postest,28.126042808790576
1182,Postest,48.329122372121844
1183,Postest,51.670877627878156
1184,Postest,71.87395719120941
1185,Postest,0
1186,Postest,0
1187,Postest,51.670877627878156
1188,Postest,51.670877627878156
1189,Postest,28.126042808790576
1190,Postest,71.87395719120941
1191,Postest,71.87395719120941
1192,Postest,20.203079563331265
1193,Postest,51.670877627878156
1194,Postest,79.79692043666874
1195,Postest,28.126042808790576
1196,Postest,51.670877627878156
1197,Postest,51.670877627878156
1198,Postest,79.79692043666874
1199,Postest,100
1200,Postest,71.87395719120941
1201,Postest,0
1202,Postest,100
1203,Postest,71.87395719120941
1204,Postest,0
1205,Postest,51.670877627878156
1206,Postest,79.79692043666874
1207,Postest,71.87395719120941
1208,Postest,79.79692043666874
1209,Postest,71.87395719120941
1210,Postest,79.79692043666874
1211,Postest,0
1212,Postest,71.87395719120941
1213,Postest,51.670877627878156
1214,Postest,51.670877627878156
1215,Postest,79.79692043666874
1216,Postest,0
1217,Postest,20.203079563331265
1218,Postest,28.126042808790576
1219,Postest,79.79692043666874
1220,Postest,79.79692043666874
1221,Postest,51.670877627878156
1222,Postest,0
1223,Postest,79.79692043666874
1224,Postest,79.79692043666874
1225,Postest,71.87395719120941
1226,Postest,51.670877627878156
1227,Postest,51.670877627878156
1228,Postest,28.126042808790576
1229,Postest,0
1230,Postest,79.79692043666874
1231,Postest,51.670877627878156
1232,Postest,28.126042808790576
1233,Postest,79.79692043666874
1234,Postest,0
1235,Postest,0
1236,Postest,20.203079563331265
1237,Postest,51.670877627878156
1238,Postest,0
1239,Postest,20.203079563331265
1240,Postest,0
1241,Postest,51.670877627878156
1242,Postest,28.126042808790576
1243,Postest,20.203079563331265
1244,Postest,28.126042808790576
1245,Postest,51.670877627878156
1246,Postest,28.126042808790576
1247,Postest,28.126042808790576
1248,Postest,79.79692043666874
1249,Postest,0
1250,Postest,20.203079563331265
1251,Postest,79.79692043666874
1252,Postest,51.670877627878156
1253,Postest,79.79692043666874
1254,Postest,0
1255,Postest,79.79692043666874
1256,Postest,0
1257,Postest,0
1258,Postest,79.79692043666874
1259,Postest,20.203079563331265
1260,Postest,79.79692043666874
1261,Postest,51.670877627878156
1262,Postest,51.670877627878156
1263,Postest,51.670877627878156
1264,Postest,20.203079563331265
1265,Postest,0
1266,Postest,51.670877627878156
1267,Postest,79.79692043666874
1268,Postest,71.87395719120941
1269,Postest,0
1270,Postest,79.79692043666874
1271,Postest,51.670877627878156
1272,Postest,71.87395719120941
1273,Postest,51.670877627878156
1274,Postest,20.203079563331265
1275,Postest,71.87395719120941
1276,Postest,71.87395719120941
1277,Postest,51.670877627878156
1278,Postest,100
1279,Postest,71.87395719120941
1280,Postest,0
1281,Postest,71.87395719120941
1282,Postest,100
1283,Postest,100
1284,Postest,79.79692043666874
1285,Postest,51.670877627878156
1286,Postest,100
1287,Postest,51.670877627878156
1288,Postest,51.670877627878156
1289,Postest,100
1290,Postest,20.203079563331265
1291,Postest,20.203079563331265
1292,Postest,28.126042808790576
1293,Postest,79.79692043666874
1294,Postest,20.203079563331265
1295,Postest,71.87395719120941
1296,Postest,79.79692043666874
1297,Postest,48.329122372121844
1298,Postest,48.329122372121844
1299,Postest,28.126042808790576
1300,Postest,100
1301,Postest,0
1302,Postest,28.126042808790576
1303,Postest,51.670877627878156
1304,Postest,28.126042808790576
1305,Postest,51.670877627878156
1306,Postest,79.79692043666874
1307,Postest,51.670877627878156
1308,Postest,100
1309,Postest,79.79692043666874
1310,Postest,79.79692043666874
1311,Postest,51.670877627878156
1312,Postest,28.126042808790576
1313,Postest,51.670877627878156
1314,Postest,51.670877627878156
1315,Postest,100
1316,Postest,0
1317,Postest,51.670877627878156
1318,Postest,100
1319,Postest,0
1320,Postest,20.203079563331265
1321,Postest,79.79692043666874
1322,Postest,0
1323,Postest,51.670877627878156
1324,Postest,79.79692043666874
1325,Postest,79.79692043666874
1326,Postest,20.203079563331265
1327,Postest,51.670877627878156
1328,Postest,28.126042808790576
1329,Postest,51.670877627878156
1330,Postest,0
1331,Postest,79.79692043666874
1332,Postest,51.670877627878156
1333,Postest,71.87395719120941
1334,Postest,79.79692043666874
1335,Postest,51.670877627878156
1336,Postest,79.79692043666874
1337,Postest,51.670877627878156
1338,Postest,71.87395719120941
1339,Postest,51.670877627878156
1340,Postest,0
1341,Postest,20.203079563331265
1342,Postest,51.670877627878156
1343,Postest,71.87395719120941
1344,Postest,79.79692043666874
1345,Postest,71.87395719120941
1346,Postest,0
1347,Postest,20.203079563331265
1348,Postest,100
1349,Postest,71.87395719120941
1350,Postest,71.87395719120941
1351,Postest,51.670877627878156
1352,Postest,100
1353,Postest,71.87395719120941
1354,Postest,28.126042808790576
1355,Postest,79.79692043666874
1356,Postest,20.203079563331265
1357,Postest,0
1358,Postest,28.126042808790576
1359,Postest,0
1360,Postest,0
1361,Postest,71.87395719120941
1362,Postest,100
1363,Postest,79.79692043666874
1364,Postest,51.670877627878156
1365,Postest,51.670877627878156
1366,Postest,0
1367,Postest,100
1368,Postest,0
1369,Postest,28.126042808790576
1370,Postest,71.87395719120941
1371,Postest,51.670877627878156
1372,Postest,51.670877627878156
1373,Postest,20.203079563331265
1374,Postest,51.670877627878156
1375,Postest,100
1376,Postest,28.126042808790576
1377,Postest,100
1378,Postest,71.87395719120941
1379,Postest,51.670877627878156
1380,Postest,51.670877627878156
1381,Postest,0
1382,Postest,71.87395719120941
1383,Postest,28.126042808790576
1384,Postest,51.670877627878156
1385,Postest,51.670877627878156
1386,Postest,20.203079563331265
1387,Postest,100
1388,Postest,51.670877627878156
1389,Postest,20.203079563331265
1390,Postest,51.670877627878156
1391,Postest,51.670877627878156
1392,Postest,0
1393,Postest,28.126042808790576
1394,Postest,71.87395719120941
1395,Postest,20.203079563331265
1396,Postest,28.126042808790576
1397,Postest,100
1398,Postest,51.670877627878156
1399,Postest,28.126042808790576
1400,Postest,71.87395719120941
1401,Postest,79.79692043666874
1402,Postest,0
1403,Postest,0
1404,Postest,51.670877627878156
1405,Postest,51.670877627878156
1406,Postest,51.670877627878156
1407,Postest,71.87395719120941
1408,Postest,51.670877627878156
1409,Postest,0
1410,Postest,71.87395719120941
1411,Postest,79.79692043666874
1412,Postest,20.203079563331265
1413,Postest,20.203079563331265
1414,Postest,71.87395719120941
1415,Postest,0
1416,Postest,0
1417,Postest,71.87395719120941
1418,Postest,100
1419,Postest,0
1420,Postest,28.126042808790576
1421,Postest,20.203079563331265
1422,Postest,20.203079563331265
1423,Postest,71.87395719120941
1424,Postest,51.670877627878156
1425,Postest,79.79692043666874
1426,Postest,100
1427,Postest,51.670877627878156
1428,Postest,20.203079563331265
1429,Postest,51.670877627878156
1430,Postest,51.670877627878156
1431,Postest,51.670877627878156
1432,Postest,79.79692043666874
1433,Postest,0
1434,Postest,0
1435,Postest,51.670877627878156
1436,Postest,51.670877627878156
1437,Postest,20.203079563331265
1438,Postest,0
1439,Postest,0
1440,Postest,51.670877627878156
1441,Postest,71.87395719120941
1442,Postest,51.670877627878156
1443,Postest,100
1444,Postest,51.670877627878156
1445,Postest,100
1446,Postest,51.670877627878156
1447,Postest,79.79692043666874
1448,Postest,51.670877627878156
1449,Postest,0
1450,Postest,0
1451,Postest,71.87395719120941
1452,Postest,51.670877627878156
1453,Postest,0
1454,Postest,100
1455,Postest,79.79692043666874
1456,Postest,71.87395719120941
1457,Postest,51.670877627878156
1458,Postest,71.87395719120941
1459,Postest,79.79692043666874
1460,Postest,0
1461,Postest,51.670877627878156
1462,Postest,51.670877627878156
1463,Postest,71.87395719120941
1464,Postest,79.79692043666874
1465,Postest,79.79692043666874
1466,Postest,79.79692043666874
1467,Postest,100
1468,Postest,51.670877627878156
1469,Postest,51.670877627878156
1470,Postest,71.87395719120941
1471,Postest,48.329122372121844
1472,Postest,79.79692043666874
1473,Postest,0
1474,Postest,79.79692043666874
1475,Postest,51.670877627878156
1476,Postest,71.87395719120941
1477,Postest,71.87395719120941
1478,Postest,51.670877627878156
1479,Postest,28.126042808790576
1480,Postest,79.79692043666874
1481,Postest,79.79692043666874
1482,Postest,51.670877627878156
1483,Postest,28.126042808790576
1484,Postest,100
1485,Postest,0
1486,Postest,71.87395719120941
1487,Postest,51.670877627878156
1488,Postest,51.670877627878156
1489,Postest,51.670877627878156
1490,Postest,0
1491,Postest,28.126042808790576
1492,Postest,51.670877627878156
1493,Postest,0
1494,Postest,51.670877627878156
1495,Postest,100
1496,Postest,28.126042808790576
1497,Postest,51.670877627878156
1498,Postest,100
1499,Postest,100
1500,Postest,51.670877627878156
1501,Postest,51.670877627878156
