,Género,Nivel,Tipo de test,Valor
7398,Masculino,Avanzado,Postest,34.250153657037494
7399,Femenino,Inicial,Postest,29.686539643515676
7400,Femenino,Inicial,Postest,40.37338660110633
7401,Masculino,Inicial,Postest,19.322372464658883
7402,Masculino,Inicial,Postest,55.677627535341124
7403,Femenino,Inicial,Postest,25.0
7404,Femenino,Inicial,Postest,0.0
7405,Femenino,Inicial,Postest,32.36017209588199
7406,Femenino,Inicial,Postest,52.82728948985863
7407,Masculino,Inicial,Postest,36.255377996312234
7408,Masculino,Inicial,Postest,55.43945912722802
7409,Masculino,Inicial,Postest,36.255377996312234
7410,Femenino,Inicial,Postest,39.413030116779346
7411,Masculino,Avanzado,Postest,50.0
7412,Masculino,Inicial,Postest,50.0
7413,Femenino,Inicial,Postest,26.728641671788566
7414,Masculino,Inicial,Postest,33.63552550706822
7415,Femenino,Inicial,Postest,84.71880762138906
7416,Femenino,Inicial,Postest,77.619852489244
7417,Femenino,Inicial,Postest,74.92317148125383
7418,Femenino,Avanzado,Postest,73.17148125384142
7419,Femenino,Inicial,Postest,63.468039336201585
7420,Femenino,Inicial,Postest,61.15550092194223
7421,Femenino,Inicial,Postest,59.5958819913952
7422,Femenino,Inicial,Postest,58.22065150583897
7423,Masculino,Inicial,Postest,57.06822372464659
7424,Masculino,Avanzado,Postest,53.44960049170252
7425,Masculino,Inicial,Postest,50.0
7426,Femenino,Inicial,Postest,49.89244007375538
7427,Masculino,Inicial,Postest,48.86293792255685
7428,Femenino,Inicial,Postest,47.91026429010449
7429,Masculino,Inicial,Postest,46.811616472034416
7430,Masculino,Inicial,Postest,45.42102028272896
7431,Masculino,Inicial,Postest,45.27504609711124
7432,Femenino,Inicial,Postest,44.583589428395825
7433,Masculino,Avanzado,Postest,44.06883835279656
7434,Femenino,Inicial,Postest,43.80762138905962
7435,Femenino,Inicial,Postest,43.715427166564226
7436,Masculino,Inicial,Postest,43.18531038721573
7437,Femenino,Inicial,Postest,42.89336201598034
7438,Masculino,Inicial,Postest,41.59496004917025
7439,Femenino,Inicial,Postest,41.59496004917025
7440,Femenino,Inicial,Postest,38.875230485556244
7441,Femenino,Inicial,Postest,38.27596803933619
7442,Femenino,Inicial,Postest,38.199139520590045
7443,Femenino,Inicial,Postest,38.03779963122311
7444,Femenino,Inicial,Postest,36.255377996312234
7445,Masculino,Inicial,Postest,34.741856177012906
7446,Femenino,Inicial,Postest,34.688076213890604
7447,Femenino,Inicial,Postest,33.18992009834051
7448,Masculino,Inicial,Postest,33.18992009834051
7449,Femenino,Inicial,Postest,33.18992009834051
7450,Femenino,Inicial,Postest,31.39981561155501
7451,Femenino,Inicial,Postest,30.577750460971114
7452,Femenino,Inicial,Postest,27.85033804548248
7453,Femenino,Inicial,Postest,25.0
7454,Femenino,Inicial,Postest,25.0
7455,Masculino,Inicial,Postest,25.0
7456,Masculino,Inicial,Postest,24.892440073755377
7457,Masculino,Inicial,Postest,22.51075599262446
7458,Femenino,Inicial,Postest,21.35832821143208
7459,Masculino,Inicial,Postest,19.652735095267364
7460,Femenino,Inicial,Postest,17.317148125384143
7461,Femenino,Inicial,Postest,16.74093423478795
7462,Femenino,Inicial,Postest,16.594960049170254
7463,Femenino,Inicial,Postest,16.594960049170254
7464,Masculino,Avanzado,Postest,15.911186232329442
7465,Masculino,Avanzado,Postest,11.831591886908422
7466,Masculino,Inicial,Postest,11.831591886908422
7467,Femenino,Inicial,Postest,11.831591886908422
7468,Femenino,Inicial,Postest,9.073448063921328
7469,Femenino,Inicial,Postest,8.873693915181317
7470,Masculino,Inicial,Postest,5.915795943454211
7471,Femenino,Inicial,Postest,3.6800860479409954
7472,Femenino,Inicial,Postest,0.0
7473,Masculino,Inicial,Postest,26.190842040565453
7474,Femenino,Inicial,Postest,43.88444990780578
7475,Femenino,Inicial,Postest,25.0
7476,Femenino,Inicial,Postest,21.842347879532884
7477,Masculino,Inicial,Postest,40.442532267977874
7478,Masculino,Inicial,Postest,57.667486170866624
7479,Masculino,Inicial,Postest,79.11032575291948
7480,Masculino,Inicial,Postest,0.0
7481,Masculino,Inicial,Postest,61.97756607252612
7482,Masculino,Avanzado,Postest,65.13521819299324
7483,Femenino,Avanzado,Postest,38.030116779348496
7484,Masculino,Inicial,Postest,65.90350338045482
7485,Femenino,Inicial,Postest,48.48647818070068
7486,Femenino,Inicial,Postest,73.58635525507069
7487,Femenino,Inicial,Postest,43.03933620159803
7488,Masculino,Avanzado,Postest,39.65119852489244
7489,Femenino,Inicial,Postest,16.594960049170254
7490,Femenino,Inicial,Postest,8.635525507068225
7491,Femenino,Avanzado,Postest,2.9578979717271054
7492,Masculino,Inicial,Postest,54.95543945912722
7493,Masculino,Inicial,Postest,46.05101413644745
7494,Masculino,Inicial,Postest,41.71020282728949
7495,Masculino,Inicial,Postest,9.073448063921328
7496,Femenino,Inicial,Postest,36.97756607252612
7497,Femenino,Inicial,Postest,50.0
7498,Masculino,Inicial,Postest,29.21020282728949
7499,Femenino,Avanzado,Postest,46.85771358328212
7500,Femenino,Inicial,Postest,40.995697602950216
7501,Femenino,Inicial,Postest,38.97510755992625
7502,Femenino,Avanzado,Postest,3.6800860479409954
7503,Femenino,Inicial,Postest,44.583589428395825
7504,Femenino,Avanzado,Postest,32.75968039336202
7505,Femenino,Inicial,Postest,26.913030116779353
7506,Masculino,Inicial,Postest,25.230485556238474
7507,Femenino,Inicial,Postest,20.574677320221266
7508,Masculino,Inicial,Postest,42.65519360786724
7509,Masculino,Inicial,Postest,36.186232329440685
7510,Femenino,Inicial,Postest,19.67578365089121
7511,Masculino,Inicial,Postest,16.594960049170254
7512,Femenino,Inicial,Postest,2.9578979717271054
7513,Femenino,Avanzado,Postest,36.186232329440685
7514,Femenino,Inicial,Postest,55.94652735095266
7515,Masculino,Inicial,Postest,41.88690842040565
7516,Femenino,Avanzado,Postest,38.2298709280885
7517,Masculino,Inicial,Postest,47.28027043638598
7518,Masculino,Avanzado,Postest,45.32882606023356
7519,Femenino,Inicial,Postest,27.012907191149356
7520,Femenino,Inicial,Postest,60.74062692071297
7521,Femenino,Inicial,Postest,11.831591886908422
7522,Femenino,Inicial,Postest,38.20682237246466
7523,Masculino,Inicial,Postest,25.0
7524,Masculino,Avanzado,Postest,28.8260602335587
7525,Femenino,Inicial,Postest,39.93546404425323
7526,Masculino,Inicial,Postest,64.41303011677934
7527,Femenino,Inicial,Postest,26.49047326367548
7528,Femenino,Inicial,Postest,25.66840811309158
7529,Femenino,Avanzado,Postest,19.652735095267364
7530,Femenino,Inicial,Postest,36.35525507068223
7531,Femenino,Inicial,Postest,42.370928088506446
7532,Femenino,Inicial,Postest,17.65519360786724
7533,Masculino,Avanzado,Postest,52.62753534111862
7534,Femenino,Inicial,Postest,35.0261216963737
7535,Masculino,Avanzado,Postest,74.7080516287646
7536,Masculino,Inicial,Postest,27.45082974800246
7537,Femenino,Inicial,Postest,57.506146281499696
7538,Femenino,Inicial,Postest,20.81284572833436
7539,Femenino,Inicial,Postest,48.53257529194837
7540,Masculino,Inicial,Postest,42.65519360786724
7541,Femenino,Avanzado,Postest,38.15304240934235
7542,Femenino,Inicial,Postest,23.286724031960663
7543,Masculino,Avanzado,Postest,22.03441917639828
7544,Femenino,Inicial,Postest,5.915795943454211
7545,Femenino,Inicial,Postest,25.43023970497849
7546,Femenino,Inicial,Postest,28.196066379840197
7547,Femenino,Inicial,Postest,39.93546404425323
7548,Masculino,Inicial,Postest,38.22987092808851
7549,Femenino,Inicial,Postest,32.267977873386606
7550,Masculino,Avanzado,Postest,50.23816840811309
7551,Femenino,Inicial,Postest,55.50860479409957
7552,Femenino,Inicial,Postest,38.97510755992625
7553,Masculino,Inicial,Postest,62.231100184388445
7554,Femenino,Inicial,Postest,49.00891210817455
7555,Femenino,Inicial,Postest,40.995697602950216
7556,Femenino,Inicial,Postest,38.27596803933619
7557,Femenino,Inicial,Postest,17.65519360786724
7558,Femenino,Inicial,Postest,39.69729563614013
7559,Femenino,Inicial,Postest,11.355255070682237
7560,Masculino,Avanzado,Postest,5.33958205285802
7561,Femenino,Avanzado,Postest,30.677627535341124
7562,Femenino,Inicial,Postest,26.67486170866626
7563,Femenino,Inicial,Postest,8.374308543331285
7564,Femenino,Inicial,Postest,43.60018438844499
7565,Femenino,Inicial,Postest,36.35525507068223
7566,Femenino,Inicial,Postest,37.94560540872772
7567,Masculino,Inicial,Postest,25.0
7568,Femenino,Inicial,Postest,58.12845728334357
7569,Femenino,Inicial,Postest,8.635525507068225
7570,Masculino,Inicial,Postest,40.442532267977874
7571,Masculino,Inicial,Postest,25.860479409956973
7572,Femenino,Inicial,Postest,36.186232329440685
7573,Femenino,Inicial,Postest,58.059311616472044
7574,Masculino,Inicial,Postest,30.677627535341124
7575,Masculino,Inicial,Postest,61.97756607252612
7576,Masculino,Inicial,Postest,28.311309157959435
7577,Femenino,Inicial,Postest,47.80270436385986
7578,Femenino,Inicial,Postest,45.32882606023356
7579,Femenino,Inicial,Postest,51.15242778119238
7580,Femenino,Inicial,Postest,37.94560540872772
7581,Masculino,Avanzado,Postest,30.33958205285802
7582,Masculino,Inicial,Postest,57.06822372464659
7583,Femenino,Inicial,Postest,55.170559311616465
7584,Femenino,Avanzado,Postest,35.9480639213276
7585,Masculino,Inicial,Postest,43.38506453595574
7586,Masculino,Inicial,Postest,36.255377996312234
7587,Masculino,Inicial,Postest,30.91579594345421
7588,Masculino,Inicial,Postest,8.635525507068225
7589,Masculino,Inicial,Postest,25.645359557467735
7590,Femenino,Inicial,Postest,94.660417947142
7591,Femenino,Inicial,Postest,47.56453595574677
7592,Masculino,Inicial,Postest,55.170559311616465
7593,Femenino,Inicial,Postest,54.348494161032576
7594,Femenino,Avanzado,Postest,52.6121696373694
7595,Femenino,Avanzado,Postest,52.6121696373694
7596,Masculino,Avanzado,Postest,50.0
7597,Masculino,Avanzado,Postest,42.65519360786724
7598,Masculino,Inicial,Postest,40.89582052858021
7599,Femenino,Inicial,Postest,36.255377996312234
7600,Femenino,Avanzado,Postest,30.877381684081133
7601,Femenino,Inicial,Postest,17.893362015980333
7602,Masculino,Inicial,Postest,8.873693915181317
7603,Masculino,Inicial,Postest,33.53564843269822
7604,Femenino,Inicial,Postest,50.0
7605,Femenino,Inicial,Postest,36.186232329440685
7606,Femenino,Inicial,Postest,23.378918254456053
7607,Masculino,Inicial,Postest,27.481561155500923
7608,Masculino,Avanzado,Postest,42.65519360786724
7609,Femenino,Inicial,Postest,27.957897971727107
7610,Femenino,Inicial,Postest,25.52243392747388
7611,Masculino,Inicial,Postest,63.383527965580825
7612,Masculino,Inicial,Postest,36.255377996312234
7613,Masculino,Inicial,Postest,50.0
7614,Femenino,Avanzado,Postest,50.0
7615,Femenino,Inicial,Postest,14.41303011677935
7616,Femenino,Inicial,Postest,48.77074370006147
7617,Masculino,Avanzado,Postest,32.57529194837124
7618,Masculino,Inicial,Postest,50.23816840811309
7619,Femenino,Inicial,Postest,49.492931776275356
7620,Femenino,Avanzado,Postest,39.413030116779346
7621,Masculino,Inicial,Postest,37.31561155500922
7622,Femenino,Avanzado,Postest,37.20036877688999
7623,Femenino,Inicial,Postest,36.97756607252612
7624,Femenino,Avanzado,Postest,34.64197910264289
7625,Femenino,Inicial,Postest,34.35771358328212
7626,Femenino,Inicial,Postest,32.506146281499696
7627,Femenino,Inicial,Postest,30.677627535341124
7628,Femenino,Inicial,Postest,29.39459127228027
7629,Masculino,Inicial,Postest,11.25537799631223
7630,Femenino,Avanzado,Postest,7.360172095881991
7631,Femenino,Inicial,Postest,7.360172095881991
7632,Femenino,Inicial,Postest,0.0
7633,Masculino,Inicial,Postest,34.01966810079902
7634,Femenino,Inicial,Postest,100.0
7635,Femenino,Inicial,Postest,80.05531653349723
7636,Masculino,Inicial,Postest,44.05347264904733
7637,Femenino,Inicial,Postest,2.7197295636140133
7638,Femenino,Inicial,Postest,37.29256299938537
7639,Femenino,Inicial,Postest,41.14167178856791
7640,Femenino,Avanzado,Postest,39.69729563614013
7641,Femenino,Inicial,Postest,32.36017209588199
7642,Femenino,Avanzado,Postest,39.413030116779346
7643,Femenino,Inicial,Postest,63.54486785494775
7644,Masculino,Inicial,Postest,42.13275968039336
7645,Femenino,Avanzado,Postest,27.957897971727107
7646,Femenino,Inicial,Postest,9.595881991395206
7647,Femenino,Inicial,Postest,58.858328211432074
7648,Femenino,Avanzado,Postest,39.413030116779346
7649,Masculino,Avanzado,Postest,36.45513214505225
7650,Masculino,Inicial,Postest,26.989858635525504
7651,Femenino,Inicial,Postest,31.637984019668103
7652,Femenino,Inicial,Postest,23.232944068838354
7653,Masculino,Avanzado,Postest,100.0
7654,Femenino,Inicial,Postest,30.677627535341124
7655,Femenino,Inicial,Postest,71.1739397664413
7656,Femenino,Inicial,Postest,66.35679164105717
7657,Femenino,Inicial,Postest,58.22065150583897
7658,Femenino,Inicial,Postest,55.170559311616465
7659,Femenino,Avanzado,Postest,52.097418561770134
7660,Femenino,Inicial,Postest,50.43023970497848
7661,Femenino,Inicial,Postest,44.314689612784264
7662,Masculino,Inicial,Postest,39.65119852489244
7663,Masculino,Avanzado,Postest,37.20036877688999
7664,Masculino,Inicial,Postest,36.69330055316533
7665,Femenino,Inicial,Postest,36.186232329440685
7666,Femenino,Inicial,Postest,36.186232329440685
7667,Masculino,Inicial,Postest,35.225875845113706
7668,Femenino,Inicial,Postest,35.225875845113706
7669,Masculino,Avanzado,Postest,33.18992009834051
7670,Femenino,Inicial,Postest,31.637984019668103
7671,Masculino,Inicial,Postest,28.8260602335587
7672,Femenino,Inicial,Postest,28.587891825445606
7673,Femenino,Inicial,Postest,26.390596189305477
7674,Femenino,Inicial,Postest,25.86816226183159
7675,Femenino,Inicial,Postest,25.238168408113093
7676,Masculino,Inicial,Postest,25.0
7677,Femenino,Inicial,Postest,14.41303011677935
7678,Femenino,Inicial,Postest,8.297480024585127
7679,Masculino,Inicial,Postest,7.360172095881991
7680,Masculino,Inicial,Postest,16.50276582667486
7681,Masculino,Avanzado,Postest,36.7240319606638
7682,Femenino,Inicial,Postest,56.399815611555006
7683,Femenino,Inicial,Postest,30.91579594345421
7684,Masculino,Inicial,Postest,27.957897971727107
7685,Masculino,Inicial,Postest,11.977566072526123
7686,Femenino,Avanzado,Postest,10.318070067609096
7687,Femenino,Inicial,Postest,3.6800860479409954
7688,Femenino,Avanzado,Postest,52.95789797172711
7689,Masculino,Inicial,Postest,24.800245851259987
7690,Femenino,Inicial,Postest,43.838352796558084
7691,Femenino,Inicial,Postest,30.377996312231097
7692,Masculino,Inicial,Postest,5.439459127228027
7693,Femenino,Inicial,Postest,3.6800860479409954
7694,Femenino,Inicial,Postest,23.770743700061463
7695,Masculino,Inicial,Postest,72.06515058389675
7696,Masculino,Inicial,Postest,29.34849416103258
7697,Masculino,Inicial,Postest,22.51075599262446
7698,Femenino,Avanzado,Postest,40.03534111862323
7699,Femenino,Inicial,Postest,0.0
7700,Masculino,Inicial,Postest,26.390596189305477
7701,Masculino,Inicial,Postest,46.38905961893055
7702,Masculino,Inicial,Postest,12.031346035648433
7703,Femenino,Inicial,Postest,52.45082974800246
7704,Masculino,Inicial,Postest,17.27105101413645
7705,Femenino,Avanzado,Postest,13.637062077443145
7706,Femenino,Inicial,Postest,38.4219422249539
7707,Femenino,Inicial,Postest,36.69330055316533
7708,Femenino,Inicial,Postest,48.77074370006147
7709,Femenino,Avanzado,Postest,33.63552550706822
7710,Femenino,Inicial,Postest,22.042102028272893
7711,Masculino,Inicial,Postest,39.69729563614013
7712,Masculino,Inicial,Postest,8.873693915181317
7713,Masculino,Inicial,Postest,38.54486785494776
7714,Femenino,Inicial,Postest,100.0
7715,Femenino,Inicial,Postest,28.8260602335587
7716,Femenino,Avanzado,Postest,31.830055316533496
7717,Femenino,Avanzado,Postest,31.637984019668103
7718,Femenino,Avanzado,Postest,14.935464044253226
7719,Femenino,Inicial,Postest,0.0
7720,Femenino,Inicial,Postest,54.110325752919486
7721,Femenino,Avanzado,Postest,38.97510755992625
7722,Femenino,Inicial,Postest,33.87369391518131
7723,Femenino,Inicial,Postest,28.91057160417947
7724,Femenino,Inicial,Postest,23.232944068838354
7725,Femenino,Inicial,Postest,46.319913952059004
7726,Masculino,Inicial,Postest,33.29748002458513
7727,Femenino,Inicial,Postest,30.91579594345421
7728,Femenino,Inicial,Postest,29.870928088506453
7729,Femenino,Inicial,Postest,0.0
7730,Femenino,Inicial,Postest,14.697295636140135
7731,Masculino,Inicial,Postest,21.35832821143208
7732,Masculino,Inicial,Postest,11.355255070682237
7733,Femenino,Inicial,Postest,23.53257529194837
7734,Femenino,Inicial,Postest,22.280270436385983
7735,Masculino,Inicial,Postest,39.413030116779346
7736,Femenino,Inicial,Postest,37.31561155500922
7737,Masculino,Inicial,Postest,21.051014136447453
7738,Masculino,Inicial,Postest,82.04517516902273
7739,Femenino,Inicial,Postest,41.70251997541487
7740,Femenino,Inicial,Postest,9.526736324523663
7741,Masculino,Avanzado,Postest,33.29748002458513
7742,Femenino,Inicial,Postest,30.439459127228023
7743,Masculino,Inicial,Postest,16.594960049170254
7744,Masculino,Inicial,Postest,14.213275968039337
7745,Masculino,Avanzado,Postest,2.9578979717271054
7746,Femenino,Inicial,Postest,0.0
7747,Femenino,Inicial,Postest,0.0
7748,Femenino,Inicial,Postest,100.0
7749,Femenino,Avanzado,Postest,15.780577750460969
7750,Masculino,Inicial,Postest,42.370928088506446
7751,Femenino,Inicial,Postest,10.67916410571604
7752,Femenino,Inicial,Postest,29.686539643515676
7753,Femenino,Inicial,Postest,68.36201598033189
7754,Femenino,Inicial,Postest,42.370928088506446
7755,Masculino,Inicial,Postest,40.442532267977874
7756,Femenino,Inicial,Postest,24.46220036877689
7757,Femenino,Inicial,Postest,19.552858020897357
7758,Masculino,Inicial,Postest,36.35525507068223
7759,Femenino,Inicial,Postest,51.14474492931777
7760,Femenino,Inicial,Postest,37.07744314689613
7761,Masculino,Avanzado,Postest,38.00706822372465
7762,Femenino,Inicial,Postest,27.957897971727107
7763,Femenino,Inicial,Postest,0.0
7764,Femenino,Inicial,Postest,25.0
7765,Femenino,Inicial,Postest,65.4118008604794
7766,Masculino,Inicial,Postest,65.37338660110632
7767,Masculino,Avanzado,Postest,8.873693915181317
7768,Masculino,Inicial,Postest,60.5639213275968
7769,Femenino,Inicial,Postest,97.28027043638598
7770,Masculino,Inicial,Postest,27.258758451137062
7771,Femenino,Inicial,Postest,34.3500307314075
7772,Masculino,Inicial,Postest,35.31807006760909
7773,Masculino,Avanzado,Postest,42.370928088506446
7774,Femenino,Inicial,Postest,41.59496004917025
7775,Femenino,Inicial,Postest,20.328826060233556
7776,Masculino,Inicial,Postest,34.76490473263676
